title,body,url,labels
Improve Copilot terminals icon and label,"<img width=""486"" alt=""Image"" src=""https://github.com/user-attachments/assets/47b74502-1aea-4161-bac3-e460c5e83572"" />

I think it would be great if the terminal name could be more descriptive around why it was created and not ""Copilot"". I also feel the icon could maybe be just the normal icon but decorated?

//cc @isidorn ",https://github.com/microsoft/vscode/issues/251269,*duplicate
GitHub - cleanup octokit auth,"<!-- Thank you for submitting a Pull Request. Please:
* Read our Pull Request guidelines:
  https://github.com/microsoft/vscode/wiki/How-to-Contribute#pull-requests
* Associate an issue with the Pull Request.
* Ensure that the code is up-to-date with the `main` branch.
* Include a description of the proposed changes and how to test them.
-->
",https://github.com/microsoft/vscode/pull/251266,github
Opening folder or file on network share from terminal,"
Type: <b>Bug</b>

From windows terminal execute this command and a folder (or file) opens in VS Code correctly:
```code -n ""C:\testfolder""```

However opening a folder or a file on a network share does not work.
These commands fail:
```code -n ""N:\testfolder""```
```code -n ""N:\testfile.txt""```

When I try to open an existing file, Code tries to create a new empty file on that location?
When i try to save this new file I see this error message:
![Image](https://github.com/user-attachments/assets/2e072bda-f75a-4e0b-8c88-6447f0e1ed83)

Thanks! Stefan


VS Code version: Code 1.100.3 (258e40fedc6cb8edf399a463ce3a9d32e7e1f6f3, 2025-06-02T13:30:54.273Z)
OS version: Windows_NT x64 10.0.22631
Modes: Restricted

<details>
<summary>System Info</summary>

|Item|Value|
|---|---|
|CPUs|13th Gen Intel(R) Core(TM) i7-13700HX (24 x 2304)|
|GPU Status|2d_canvas: enabled<br>canvas_oop_rasterization: enabled_on<br>direct_rendering_display_compositor: disabled_off_ok<br>gpu_compositing: enabled<br>multiple_raster_threads: enabled_on<br>opengl: enabled_on<br>rasterization: enabled<br>raw_draw: disabled_off_ok<br>skia_graphite: disabled_off<br>video_decode: enabled<br>video_encode: enabled<br>vulkan: disabled_off<br>webgl: enabled<br>webgl2: enabled<br>webgpu: enabled<br>webnn: disabled_off|
|Load (avg)|undefined|
|Memory (System)|31.61GB (14.20GB free)|
|Process Argv|--directory --crash-reporter-id a5c5c70f-bb04-4055-87c0-1b6b36b55c40|
|Screen Reader|no|
|VM|0%|
</details><details><summary>Extensions (9)</summary>

Extension|Author (truncated)|Version
---|---|---
ng-template|Ang|20.0.1
vscode-markdownlint|Dav|0.60.0
prettier-vscode|esb|11.0.0
vscode-drawio|hed|1.9.0
vscode-dotnet-runtime|ms-|2.3.5
hexeditor|ms-|1.11.1
material-icon-theme|PKi|5.23.0
vscode-xml|red|0.29.0
code-spell-checker|str|4.0.47


</details><details>
<summary>A/B Experiments</summary>

```
vsliv368cf:30146710
vspor879:30202332
vspor708:30202333
vspor363:30204092
vscod805:30301674
binariesv615:30325510
c4g48928:30535728
azure-dev_surveyone:30548225
962ge761:30959799
h48ei257:31000450
pythontbext0:30879054
cppperfnew:31000557
dwnewjupytercf:31046870
pythonrstrctxt:31112756
nativeloc1:31192215
5fd0e150:31155592
dwcopilot:31170013
6074i472:31201624
dwoutputs:31242946
customenabled:31248079
hdaa2157:31222309
copilot_t_ci:31222730
e5gg6876:31282496
pythoneinst12:31285622
bgtreat:31268568
4gafe986:31271826
c7cif404:31314491
996jf627:31283433
pythonrdcb7:31303018
usemplatestapi:31297334
0aa6g176:31307128
7bj51361:31289155
747dc170:31275177
6518g693:31325878
pylancecolor:31314202
aj953862:31281341
generatesymbolt:31295002
convertfstringf:31295003
gendocf:31295004

```

</details>

<!-- generated by issue reporter -->",https://github.com/microsoft/vscode/issues/251265,*question
VS Code GitHub Copilot Agent,"
Type: <b>Bug</b>

cd ""c:\Users\Pc\Desktop\Dev\Twitch\LolMacro""; dotnet build

circle is spinning even when the build finished

VS Code version: Code 1.100.3 (258e40fedc6cb8edf399a463ce3a9d32e7e1f6f3, 2025-06-02T13:30:54.273Z)
OS version: Windows_NT x64 10.0.26100
Modes:

<details>
<summary>System Info</summary>

|Item|Value|
|---|---|
|CPUs|11th Gen Intel(R) Core(TM) i9-11900K @ 3.50GHz (16 x 3504)|
|GPU Status|2d_canvas: enabled<br>canvas_oop_rasterization: enabled_on<br>direct_rendering_display_compositor: disabled_off_ok<br>gpu_compositing: enabled<br>multiple_raster_threads: enabled_on<br>opengl: enabled_on<br>rasterization: enabled<br>raw_draw: disabled_off_ok<br>skia_graphite: disabled_off<br>video_decode: enabled<br>video_encode: enabled<br>vulkan: disabled_off<br>webgl: enabled<br>webgl2: enabled<br>webgpu: enabled<br>webnn: disabled_off|
|Load (avg)|undefined|
|Memory (System)|31.83GB (16.20GB free)|
|Process Argv|--crash-reporter-id 80b5db78-d0ff-4a49-a582-67f19bcb4ab0|
|Screen Reader|no|
|VM|0%|
</details><details><summary>Extensions (49)</summary>

Extension|Author (truncated)|Version
---|---|---
colorful-comments-refreshed|All|0.7.9
a-file-icon-vscode|ato|2.0.1
razor-plus|aus|0.1.4
yamlfmt|blu|0.1.6
csharpier-vscode|csh|2.0.6
extbundles-csharp|Fel|2.0.1
codespaces|Git|1.17.3
copilot|Git|1.333.0
copilot-chat|Git|0.27.3
remotehub|Git|0.64.0
Ionide-fsharp|Ion|7.26.2
svg|joc|1.5.4
vscode-csharp-snippets|jor|1.1.0
docomment|k--|1.0.0
csharp-colors|log|0.2.1
rainbow-csv|mec|3.19.0
csdevkit|ms-|1.30.13
csharp|ms-|2.80.16
dotnet-interactive-vscode|ms-|1.0.6177010
dotnet-maui|ms-|1.9.21
vscode-dotnet-pack|ms-|1.0.13
vscode-dotnet-runtime|ms-|2.3.5
vscodeintellicode-csharp|ms-|2.2.3
vscode-edge-devtools|ms-|2.1.9
data-workspace-vscode|ms-|0.6.2
mssql|ms-|1.32.1
sql-bindings-vscode|ms-|0.4.1
sql-database-projects-vscode|ms-|1.5.2
debugpy|ms-|2025.8.0
python|ms-|2025.6.1
vscode-pylance|ms-|2025.5.1
jupyter|ms-|2025.4.1
jupyter-keymap|ms-|1.1.2
jupyter-renderers|ms-|1.1.0
vscode-jupyter-cell-tags|ms-|0.1.9
vscode-jupyter-slideshow|ms-|0.1.6
remote-containers|ms-|0.413.0
remote-ssh|ms-|0.120.0
remote-ssh-edit|ms-|0.87.0
remote-wsl|ms-|0.99.0
vscode-remote-extensionpack|ms-|0.26.0
powershell|ms-|2025.0.0
remote-explorer|ms-|0.5.0
remote-repositories|ms-|0.42.0
remote-server|ms-|1.5.2
sqltools|mtx|0.28.4
vscode-versionlens|pfl|1.22.2
vscode-yaml|red|1.18.0
msbuild-project-tools|tin|0.6.6

(2 theme extensions excluded)

</details><details>
<summary>A/B Experiments</summary>

```
vsliv368:30146709
vspor879:30202332
vspor708:30202333
vspor363:30204092
vscod805cf:30301675
binariesv615:30325510
c4g48928:30535728
azure-dev_surveyone:30548225
vscrp:30673768
962ge761:30959799
h48ei257:31000450
pythontbext0:30879054
cppperfnew:31000557
dwnewjupytercf:31046870
pythonrstrctxt:31112756
nativeloc2:31192216
5fd0e150:31155592
dwcopilot:31170013
6074i472:31201624
dwoutputs:31242946
customenabled:31248079
hdaa2157:31222309
copilot_t_ci:31222730
e5gg6876:31282496
pythoneinst12:31285622
bgtreat:31268568
4gafe986:31271826
c7cif404:31314491
996jf627:31283433
pythonrdcb7cf:31303019
usemplatestapi:31297334
0aa6g176:31307128
7bj51361:31289155
747dc170:31275177
pylancecolor:31314202
aj953862:31281341
generatesymbolt:31295002
convertfstringf:31295003
gendocf:31295004

```

</details>

<!-- generated by issue reporter -->",https://github.com/microsoft/vscode/issues/251261,*duplicate
VS Code GitHub Copilot Agent,"
Type: <b>Bug</b>

cd ""c:\Users\Pc\Desktop\Dev\Twitch\LolMacro""; dotnet build

circle is spinning even when the build finished

VS Code version: Code 1.100.3 (258e40fedc6cb8edf399a463ce3a9d32e7e1f6f3, 2025-06-02T13:30:54.273Z)
OS version: Windows_NT x64 10.0.26100
Modes:

<details>
<summary>System Info</summary>

|Item|Value|
|---|---|
|CPUs|11th Gen Intel(R) Core(TM) i9-11900K @ 3.50GHz (16 x 3504)|
|GPU Status|2d_canvas: enabled<br>canvas_oop_rasterization: enabled_on<br>direct_rendering_display_compositor: disabled_off_ok<br>gpu_compositing: enabled<br>multiple_raster_threads: enabled_on<br>opengl: enabled_on<br>rasterization: enabled<br>raw_draw: disabled_off_ok<br>skia_graphite: disabled_off<br>video_decode: enabled<br>video_encode: enabled<br>vulkan: disabled_off<br>webgl: enabled<br>webgl2: enabled<br>webgpu: enabled<br>webnn: disabled_off|
|Load (avg)|undefined|
|Memory (System)|31.83GB (16.20GB free)|
|Process Argv|--crash-reporter-id 80b5db78-d0ff-4a49-a582-67f19bcb4ab0|
|Screen Reader|no|
|VM|0%|
</details><details><summary>Extensions (49)</summary>

Extension|Author (truncated)|Version
---|---|---
colorful-comments-refreshed|All|0.7.9
a-file-icon-vscode|ato|2.0.1
razor-plus|aus|0.1.4
yamlfmt|blu|0.1.6
csharpier-vscode|csh|2.0.6
extbundles-csharp|Fel|2.0.1
codespaces|Git|1.17.3
copilot|Git|1.333.0
copilot-chat|Git|0.27.3
remotehub|Git|0.64.0
Ionide-fsharp|Ion|7.26.2
svg|joc|1.5.4
vscode-csharp-snippets|jor|1.1.0
docomment|k--|1.0.0
csharp-colors|log|0.2.1
rainbow-csv|mec|3.19.0
csdevkit|ms-|1.30.13
csharp|ms-|2.80.16
dotnet-interactive-vscode|ms-|1.0.6177010
dotnet-maui|ms-|1.9.21
vscode-dotnet-pack|ms-|1.0.13
vscode-dotnet-runtime|ms-|2.3.5
vscodeintellicode-csharp|ms-|2.2.3
vscode-edge-devtools|ms-|2.1.9
data-workspace-vscode|ms-|0.6.2
mssql|ms-|1.32.1
sql-bindings-vscode|ms-|0.4.1
sql-database-projects-vscode|ms-|1.5.2
debugpy|ms-|2025.8.0
python|ms-|2025.6.1
vscode-pylance|ms-|2025.5.1
jupyter|ms-|2025.4.1
jupyter-keymap|ms-|1.1.2
jupyter-renderers|ms-|1.1.0
vscode-jupyter-cell-tags|ms-|0.1.9
vscode-jupyter-slideshow|ms-|0.1.6
remote-containers|ms-|0.413.0
remote-ssh|ms-|0.120.0
remote-ssh-edit|ms-|0.87.0
remote-wsl|ms-|0.99.0
vscode-remote-extensionpack|ms-|0.26.0
powershell|ms-|2025.0.0
remote-explorer|ms-|0.5.0
remote-repositories|ms-|0.42.0
remote-server|ms-|1.5.2
sqltools|mtx|0.28.4
vscode-versionlens|pfl|1.22.2
vscode-yaml|red|1.18.0
msbuild-project-tools|tin|0.6.6

(2 theme extensions excluded)

</details><details>
<summary>A/B Experiments</summary>

```
vsliv368:30146709
vspor879:30202332
vspor708:30202333
vspor363:30204092
vscod805cf:30301675
binariesv615:30325510
c4g48928:30535728
azure-dev_surveyone:30548225
vscrp:30673768
962ge761:30959799
h48ei257:31000450
pythontbext0:30879054
cppperfnew:31000557
dwnewjupytercf:31046870
pythonrstrctxt:31112756
nativeloc2:31192216
5fd0e150:31155592
dwcopilot:31170013
6074i472:31201624
dwoutputs:31242946
customenabled:31248079
hdaa2157:31222309
copilot_t_ci:31222730
e5gg6876:31282496
pythoneinst12:31285622
bgtreat:31268568
4gafe986:31271826
c7cif404:31314491
996jf627:31283433
pythonrdcb7cf:31303019
usemplatestapi:31297334
0aa6g176:31307128
7bj51361:31289155
747dc170:31275177
pylancecolor:31314202
aj953862:31281341
generatesymbolt:31295002
convertfstringf:31295003
gendocf:31295004

```

</details>

<!-- generated by issue reporter -->",https://github.com/microsoft/vscode/issues/251260,*duplicate
tonypastore1t@gmail.com,"<!-- ⚠️⚠️ Do Not Delete This! feature_request_template ⚠️⚠️ -->
<!-- Please read our Rules of Conduct: https://opensource.microsoft.com/codeofconduct/ -->
<!-- Please search existing issues to avoid creating duplicates. -->

<!-- Describe the feature you'd like. -->
",https://github.com/microsoft/vscode/issues/251258,triage-needed
Alkmndoz,"<!-- ⚠️⚠️ Do Not Delete This! feature_request_template ⚠️⚠️ -->
<!-- Please read our Rules of Conduct: https://opensource.microsoft.com/codeofconduct/ -->
<!-- Please search existing issues to avoid creating duplicates. -->

<!-- Describe the feature you'd like. -->
",https://github.com/microsoft/vscode/issues/251256,"invalid, triage-needed"
"on windows pwsh, there's an extra `\` in front of paths for terminal suggest","<img width=""499"" alt=""Image"" src=""https://github.com/user-attachments/assets/e3410ef7-905f-4b20-80bb-ddb3829191e4"" />

cc @Tyriar ",https://github.com/microsoft/vscode/issues/251217,"bug, insiders-released, terminal-shell-pwsh, terminal-suggest"
missing snowflake streams ,"
Type: <b>Bug</b>

When execute this query the stream is not displayed. Nevertheless, the same query displays a streams when is executed on snowflake native web ui. 

show streams;

VS Code version: Code 1.100.3 (258e40fedc6cb8edf399a463ce3a9d32e7e1f6f3, 2025-06-02T13:30:54.273Z)
OS version: Windows_NT x64 10.0.22631
Modes:

<details>
<summary>System Info</summary>

|Item|Value|
|---|---|
|CPUs|11th Gen Intel(R) Core(TM) i7-11850H @ 2.50GHz (16 x 2496)|
|GPU Status|2d_canvas: enabled<br>canvas_oop_rasterization: enabled_on<br>direct_rendering_display_compositor: disabled_off_ok<br>gpu_compositing: enabled<br>multiple_raster_threads: enabled_on<br>opengl: enabled_on<br>rasterization: enabled<br>raw_draw: disabled_off_ok<br>skia_graphite: disabled_off<br>video_decode: enabled<br>video_encode: enabled<br>vulkan: disabled_off<br>webgl: enabled<br>webgl2: enabled<br>webgpu: enabled<br>webnn: disabled_off|
|Load (avg)|undefined|
|Memory (System)|31.73GB (16.88GB free)|
|Process Argv|--crash-reporter-id 3a64035c-a6f6-4dbd-9ab2-7e9840809663|
|Screen Reader|no|
|VM|0%|
</details><details><summary>Extensions (19)</summary>

Extension|Author (truncated)|Version
---|---|---
parquet-explorer|Ada|1.2.1
docker|doc|0.9.0
parquet-viewer|dvi|2.11.2
copilot|Git|1.331.0
copilot-chat|Git|0.27.3
vscode-containers|ms-|2.0.3
vscode-docker|ms-|2.0.0
debugpy|ms-|2025.8.0
isort|ms-|2025.0.0
python|ms-|2025.6.1
vscode-pylance|ms-|2025.5.1
jupyter|ms-|2025.4.1
jupyter-keymap|ms-|1.1.2
jupyter-renderers|ms-|1.1.0
vscode-jupyter-cell-tags|ms-|0.1.9
vscode-jupyter-slideshow|ms-|0.1.6
remote-wsl|ms-|0.99.0
snowflake-vsc|sno|1.14.1
vscode-icons|vsc|12.13.0

(3 theme extensions excluded)

</details><details>
<summary>A/B Experiments</summary>

```
vsliv368cf:30146710
vspor879:30202332
vspor708:30202333
vspor363:30204092
vscod805cf:30301675
binariesv615:30325510
c4g48928:30535728
azure-dev_surveyone:30548225
a9j8j154:30646983
962ge761:30959799
2e7ec940:31000449
pythontbext0:30879054
cppperfnew:31000557
dwnewjupytercf:31046870
pythonrstrctxt:31112756
nativeloc1:31192215
5fd0e150:31155592
dwcopilot:31170013
6074i472:31201624
dwoutputs:31242946
customenabled:31248079
hdaa2157:31222309
copilot_t_ci:31222730
e5gg6876:31282496
pythoneinst12:31285622
bgtreat:31268568
4gafe986:31271826
c7cif404:31314491
pythonpulldiag:31316723
996jf627:31283433
pythonrdcb7:31303018
usemplatestapi:31297334
0aa6g176:31307128
7bj51361:31289155
747dc170:31275177
pylancecolor:31314202
aj953862:31281341
generatesymbolt:31295002
convertfstringf:31295003
gendocf:31295004

```

</details>

<!-- generated by issue reporter -->",https://github.com/microsoft/vscode/issues/251209,triage-needed
Ability to programmatically assign documents to open in a workspace before it's opened,"<!-- ⚠️⚠️ Do Not Delete This! feature_request_template ⚠️⚠️ -->
<!-- Please read our Rules of Conduct: https://opensource.microsoft.com/codeofconduct/ -->
<!-- Please search existing issues to avoid creating duplicates. -->

<!-- Describe the feature you'd like. -->

I'm working on the [Microsoft C# DevKit](https://learn.microsoft.com/en-us/visualstudio/subscriptions/vs-c-sharp-dev-kit) VS Code extension. In particular, I'm trying to improve the experience for users who create project templates.
 
We have a flow like this:

1. User opens VS Code with no open folder
2. User invokes our extension's command to create a new C# project
3. We create the project in a folder then call `vscode.openFolder`
4. The folder opens, and some default files are opened in the editor

However step three kills the extension host process, so we cannot execute code for step four. Today, we skip the last step, which isn't a great experience for our users.
 
I have tried using `vscode.ExtensionContext.globalState` to hand off some startup state to the incoming extension instance, and while this does work there's some time before the documents open (several seconds), so the user can be surprised when documents open unannounced after they've started using the workspace.
 
I'm wondering what other options might exist. One idea is to create some configuration for the new workspace before opening it, so that it launches with the documents open immediately. I'm not sure how I'd do that though, or if it's even a viable idea.",https://github.com/microsoft/vscode/issues/251202,"feature-request, api, author-verification-requested, insiders-released"
Disposable leak,"```
[LEAKED DISPOSABLE] Error: CREATED via:
    at GCBasedDisposableTracker.trackDisposable (vscode-file://vscode-app/Users/bpasero/Development/Microsoft/vscode/out/vs/base/common/lifecycle.js:27:23)
    at trackDisposable (vscode-file://vscode-app/Users/bpasero/Development/Microsoft/vscode/out/vs/base/common/lifecycle.js:198:24)
    at toDisposable (vscode-file://vscode-app/Users/bpasero/Development/Microsoft/vscode/out/vs/base/common/lifecycle.js:276:18)
    at WorkbenchKeybindingService.registerSchemaContribution (vscode-file://vscode-app/Users/bpasero/Development/Microsoft/vscode/out/vs/workbench/services/keybinding/browser/keybindingService.js:263:16)
    at new CodeActionsContribution (vscode-file://vscode-app/Users/bpasero/Development/Microsoft/vscode/out/vs/workbench/contrib/codeActions/browser/codeActionsContribution.js:123:27)
    at InstantiationService._createInstance (vscode-file://vscode-app/Users/bpasero/Development/Microsoft/vscode/out/vs/platform/instantiation/common/instantiationService.js:130:24)
    at InstantiationService.createInstance (vscode-file://vscode-app/Users/bpasero/Development/Microsoft/vscode/out/vs/platform/instantiation/common/instantiationService.js:101:27)
    at WorkbenchContributionsRegistry.safeCreateContribution (vscode-file://vscode-app/Users/bpasero/Development/Microsoft/vscode/out/vs/workbench/common/contributions.js:253:51)
    at instantiateSome (vscode-file://vscode-app/Users/bpasero/Development/Microsoft/vscode/out/vs/workbench/common/contributions.js:228:22)
```",https://github.com/microsoft/vscode/issues/251193,"bug, freeze-slow-crash-leak, insiders-released"
